num_date_time,answer
15_20220828 13,1562.70263671875
15_20220828 14,1582.50341796875
15_20220828 15,1543.6678466796875
15_20220828 16,1558.5069580078125
15_20220828 17,1553.9588623046875
15_20220828 18,1465.4552001953125
15_20220828 19,1518.1680908203125
15_20220828 20,1605.662109375
15_20220828 21,1586.6015625
15_20220828 22,1583.1748046875
15_20220828 23,1546.245361328125
15_20220829 00,1563.84326171875
15_20220829 01,1588.447509765625
15_20220829 02,1647.109130859375
15_20220829 03,1569.6326904296875
15_20220829 04,1434.6636962890625
15_20220829 05,1343.3443603515625
15_20220829 06,1240.20947265625
15_20220829 07,1266.985595703125
15_20220829 08,1413.7164306640625
15_20220829 09,1554.5089111328125
15_20220829 10,1601.54931640625
15_20220829 11,1787.83349609375
15_20220829 12,1843.958251953125
15_20220829 13,1732.9200439453125
15_20220829 14,1760.730712890625
15_20220829 15,1675.3017578125
15_20220829 16,1716.3236083984375
15_20220829 17,1780.9322509765625
15_20220829 18,1805.4053955078125
15_20220829 19,1950.10595703125
15_20220829 20,2038.2095947265625
15_20220829 21,2049.465576171875
15_20220829 22,2023.0093994140625
15_20220829 23,2014.5648193359375
15_20220830 00,1910.526123046875
15_20220830 01,1939.3199462890625
15_20220830 02,1995.246826171875
15_20220830 03,1942.3048095703125
15_20220830 04,1780.201171875
15_20220830 05,1665.753173828125
15_20220830 06,1532.8546142578125
15_20220830 07,1429.18896484375
15_20220830 08,1468.8060302734375
15_20220830 09,1627.210693359375
15_20220830 10,1771.5211181640625
15_20220830 11,1851.080810546875
15_20220830 12,1849.8909912109375
15_20220830 13,1656.838623046875
15_20220830 14,1697.8057861328125
15_20220830 15,1611.7373046875
15_20220830 16,1637.421142578125
15_20220830 17,1692.2421875
15_20220830 18,1719.601318359375
15_20220830 19,1879.3858642578125
15_20220830 20,1985.3006591796875
15_20220830 21,2006.2344970703125
15_20220830 22,2017.5615234375
15_20220830 23,2004.595947265625
15_20220831 00,1908.11083984375
15_20220831 01,1940.110595703125
15_20220831 02,1995.2059326171875
15_20220831 03,1947.9273681640625
15_20220831 04,1790.572509765625
15_20220831 05,1757.5682373046875
15_20220831 06,1489.4306640625
15_20220831 07,1461.076416015625
15_20220831 08,1486.184326171875
15_20220831 09,1621.22998046875
15_20220831 10,1711.2896728515625
15_20220831 11,1773.6812744140625
15_20220831 12,1772.03466796875
15_20220831 13,1657.8958740234375
15_20220831 14,1707.1068115234375
15_20220831 15,1653.66357421875
15_20220831 16,1705.948974609375
15_20220831 17,1736.3013916015625
15_20220831 18,1714.6240234375
15_20220831 19,1895.909912109375
15_20220831 20,1987.2449951171875
15_20220831 21,2002.707763671875
15_20220831 22,2018.17822265625
15_20220831 23,2004.1234130859375
16_20220825 00,1305.97900390625
16_20220825 01,1271.8511962890625
16_20220825 02,1262.1976318359375
16_20220825 03,1247.515625
16_20220825 04,1543.2384033203125
16_20220825 05,3302.50537109375
16_20220825 06,4178.00390625
16_20220825 07,4449.69921875
16_20220825 08,4803.6630859375
16_20220825 09,4823.10107421875
16_20220825 10,4840.35400390625
16_20220825 11,4851.88134765625
16_20220825 12,4856.544921875
16_20220825 13,4827.1181640625
16_20220825 14,4727.80859375
16_20220825 15,4763.70263671875
16_20220825 16,4834.99169921875
16_20220825 17,4873.12353515625
16_20220825 18,4788.7666015625
16_20220825 19,4637.7783203125
16_20220825 20,4485.24462890625
16_20220825 21,3355.80517578125
16_20220825 22,2136.675048828125
16_20220825 23,1527.5430908203125
16_20220826 00,1379.4520263671875
16_20220826 01,1363.2607421875
16_20220826 02,1355.783935546875
16_20220826 03,1328.9644775390625
16_20220826 04,1599.2117919921875
16_20220826 05,3689.833740234375
16_20220826 06,4351.04345703125
16_20220826 07,4570.40625
16_20220826 08,4692.79541015625
16_20220826 09,4803.2138671875
16_20220826 10,4798.89794921875
16_20220826 11,4858.8798828125
16_20220826 12,4783.08837890625
16_20220826 13,4718.92529296875
16_20220826 14,4729.04248046875
16_20220826 15,4784.39306640625
16_20220826 16,4762.5908203125
16_20220826 17,4687.3046875
16_20220826 18,4390.9306640625
16_20220826 19,4362.0849609375
16_20220826 20,4378.7666015625
16_20220826 21,3123.763427734375
16_20220826 22,2076.122802734375
16_20220826 23,1478.595703125
16_20220827 00,1333.412353515625
16_20220827 01,1296.693359375
16_20220827 02,1279.3984375
16_20220827 03,1241.8009033203125
16_20220827 04,1552.0318603515625
16_20220827 05,3417.1318359375
16_20220827 06,4255.2265625
16_20220827 07,4600.50341796875
16_20220827 08,4514.03662109375
16_20220827 09,4518.896484375
16_20220827 10,4460.40380859375
16_20220827 11,4356.8154296875
16_20220827 12,4387.44921875
16_20220827 13,4461.314453125
16_20220827 14,4447.138671875
16_20220827 15,4437.76611328125
16_20220827 16,4406.244140625
16_20220827 17,4432.32666015625
16_20220827 18,4344.337890625
16_20220827 19,4321.7041015625
16_20220827 20,4329.359375
16_20220827 21,2865.41064453125
16_20220827 22,2029.8155517578125
16_20220827 23,1462.8345947265625
16_20220828 00,1249.42578125
16_20220828 01,1214.6219482421875
16_20220828 02,1209.4444580078125
16_20220828 03,1205.180419921875
16_20220828 04,1523.3369140625
16_20220828 05,3230.917724609375
16_20220828 06,4117.16552734375
16_20220828 07,4072.140625
16_20220828 08,4140.7275390625
16_20220828 09,4312.228515625
16_20220828 10,4340.2685546875
16_20220828 11,4312.412109375
16_20220828 12,4461.15185546875
16_20220828 13,4426.3359375
16_20220828 14,4313.03125
16_20220828 15,4310.12890625
16_20220828 16,4338.4140625
16_20220828 17,4439.3779296875
16_20220828 18,4334.7724609375
16_20220828 19,4413.4892578125
16_20220828 20,4203.91259765625
16_20220828 21,3006.406005859375
16_20220828 22,2087.838134765625
16_20220828 23,1467.5296630859375
16_20220829 00,1273.05859375
16_20220829 01,1230.6080322265625
16_20220829 02,1246.0166015625
16_20220829 03,1218.040283203125
16_20220829 04,1544.0758056640625
16_20220829 05,3312.7880859375
16_20220829 06,4114.8251953125
16_20220829 07,4297.8037109375
16_20220829 08,4594.130859375
16_20220829 09,4822.9033203125
16_20220829 10,4815.41748046875
16_20220829 11,4764.32568359375
16_20220829 12,4822.30810546875
16_20220829 13,4687.85498046875
16_20220829 14,4608.52099609375
16_20220829 15,4550.154296875
16_20220829 16,4567.35986328125
16_20220829 17,4559.28125
16_20220829 18,4167.005859375
16_20220829 19,3995.416748046875
16_20220829 20,3846.50634765625
16_20220829 21,3019.5185546875
16_20220829 22,2075.659912109375
16_20220829 23,1476.9267578125
16_20220830 00,1349.99072265625
16_20220830 01,1305.7027587890625
16_20220830 02,1326.148193359375
16_20220830 03,1284.35009765625
16_20220830 04,1576.6107177734375
16_20220830 05,3524.07177734375
16_20220830 06,4553.79833984375
16_20220830 07,4779.56591796875
16_20220830 08,4820.36669921875
16_20220830 09,4888.146484375
16_20220830 10,4876.298828125
16_20220830 11,4853.95361328125
16_20220830 12,4816.15380859375
16_20220830 13,4800.642578125
16_20220830 14,4779.705078125
16_20220830 15,4826.35595703125
16_20220830 16,4850.359375
16_20220830 17,4825.787109375
16_20220830 18,4559.787109375
16_20220830 19,4508.95849609375
16_20220830 20,4334.50732421875
16_20220830 21,3074.8564453125
16_20220830 22,2103.36083984375
16_20220830 23,1509.224609375
16_20220831 00,1364.9620361328125
16_20220831 01,1310.1280517578125
16_20220831 02,1347.45751953125
16_20220831 03,1300.747314453125
16_20220831 04,1555.755126953125
16_20220831 05,3820.66064453125
16_20220831 06,4610.64990234375
16_20220831 07,4653.79248046875
16_20220831 08,4786.078125
16_20220831 09,4809.40478515625
16_20220831 10,4784.919921875
16_20220831 11,4668.73974609375
16_20220831 12,4613.033203125
16_20220831 13,4614.859375
16_20220831 14,4624.1865234375
16_20220831 15,4713.91796875
16_20220831 16,4764.6328125
16_20220831 17,4774.21240234375
16_20220831 18,4513.400390625
16_20220831 19,4474.8037109375
16_20220831 20,4289.119140625
16_20220831 21,2979.71630859375
16_20220831 22,2118.603515625
16_20220831 23,1501.13427734375
17_20220825 00,651.487548828125
17_20220825 01,613.5546264648438
17_20220825 02,612.7991333007812
17_20220825 03,595.311767578125
17_20220825 04,900.2413330078125
17_20220825 05,1222.3270263671875
17_20220825 06,1268.8243408203125
17_20220825 07,1311.023193359375
17_20220825 08,1458.6527099609375
17_20220825 09,1464.6068115234375
17_20220825 10,1483.845947265625
17_20220825 11,1499.701416015625
17_20220825 12,1462.16845703125
17_20220825 13,1485.45751953125
17_20220825 14,1446.3282470703125
17_20220825 15,1456.3519287109375
17_20220825 16,1439.6534423828125
17_20220825 17,1402.103759765625
17_20220825 18,1379.7572021484375
17_20220825 19,979.22412109375
17_20220825 20,866.3184814453125
17_20220825 21,822.6452026367188
17_20220825 22,799.6798095703125
17_20220825 23,731.0238647460938
17_20220826 00,599.7747802734375
17_20220826 01,574.7631225585938
17_20220826 02,584.663818359375
17_20220826 03,582.6992797851562
17_20220826 04,907.8540649414062
17_20220826 05,1198.836181640625
17_20220826 06,1188.3922119140625
17_20220826 07,1237.5384521484375
17_20220826 08,1463.78564453125
17_20220826 09,1472.6258544921875
17_20220826 10,1499.824462890625
17_20220826 11,1542.18603515625
17_20220826 12,1482.709716796875
17_20220826 13,1525.6282958984375
17_20220826 14,1496.98291015625
17_20220826 15,1519.7481689453125
17_20220826 16,1502.889892578125
17_20220826 17,1468.8057861328125
17_20220826 18,1436.6165771484375
17_20220826 19,954.1732788085938
17_20220826 20,903.8489990234375
17_20220826 21,805.9330444335938
17_20220826 22,766.1577758789062
17_20220826 23,680.3321533203125
17_20220827 00,563.923095703125
17_20220827 01,561.6542358398438
17_20220827 02,558.3854370117188
17_20220827 03,561.971923828125
17_20220827 04,549.9373168945312
17_20220827 05,551.9166870117188
17_20220827 06,555.2340698242188
17_20220827 07,555.1409912109375
17_20220827 08,560.7010498046875
17_20220827 09,596.1420288085938
17_20220827 10,597.435546875
17_20220827 11,598.43994140625
17_20220827 12,615.3021240234375
17_20220827 13,602.5059814453125
17_20220827 14,617.2461547851562
17_20220827 15,612.4918823242188
17_20220827 16,614.3637084960938
17_20220827 17,612.7943725585938
17_20220827 18,621.876953125
17_20220827 19,606.4783935546875
17_20220827 20,597.297607421875
17_20220827 21,614.4906005859375
17_20220827 22,606.4559326171875
17_20220827 23,588.65234375
17_20220828 00,548.9888305664062
17_20220828 01,546.4514770507812
17_20220828 02,541.498046875
17_20220828 03,542.3220825195312
17_20220828 04,540.5610961914062
17_20220828 05,540.7324829101562
17_20220828 06,544.392822265625
17_20220828 07,544.1992797851562
17_20220828 08,551.1476440429688
17_20220828 09,561.223876953125
17_20220828 10,561.51171875
17_20220828 11,579.5006103515625
17_20220828 12,582.114013671875
17_20220828 13,593.682373046875
17_20220828 14,605.7626342773438
17_20220828 15,630.3798828125
17_20220828 16,632.037353515625
17_20220828 17,582.071044921875
17_20220828 18,594.4197387695312
17_20220828 19,588.2791748046875
17_20220828 20,590.3718872070312
17_20220828 21,575.5028686523438
17_20220828 22,553.7913818359375
17_20220828 23,550.0977172851562
17_20220829 00,562.4880981445312
17_20220829 01,552.5010986328125
17_20220829 02,553.5657958984375
17_20220829 03,553.1254272460938
17_20220829 04,1017.4613647460938
17_20220829 05,1202.62744140625
17_20220829 06,1236.1448974609375
17_20220829 07,1287.173583984375
17_20220829 08,1422.1776123046875
17_20220829 09,1401.9178466796875
17_20220829 10,1388.4193115234375
17_20220829 11,1416.127685546875
17_20220829 12,1405.7607421875
17_20220829 13,1424.009765625
17_20220829 14,1409.46484375
17_20220829 15,1435.8436279296875
17_20220829 16,1408.067138671875
17_20220829 17,1401.2503662109375
17_20220829 18,1358.4190673828125
17_20220829 19,1020.8017578125
17_20220829 20,870.749267578125
17_20220829 21,869.3138427734375
17_20220829 22,819.525146484375
17_20220829 23,774.4948120117188
17_20220830 00,605.0873413085938
17_20220830 01,595.3153076171875
17_20220830 02,604.04296875
17_20220830 03,605.9853515625
17_20220830 04,906.2369995117188
17_20220830 05,1187.915771484375
17_20220830 06,1088.330078125
17_20220830 07,1185.10693359375
17_20220830 08,1416.5552978515625
17_20220830 09,1435.7955322265625
17_20220830 10,1437.3271484375
17_20220830 11,1436.9686279296875
17_20220830 12,1420.427001953125
17_20220830 13,1449.7178955078125
17_20220830 14,1459.531494140625
17_20220830 15,1475.6683349609375
17_20220830 16,1467.7904052734375
17_20220830 17,1455.624755859375
17_20220830 18,1372.829833984375
17_20220830 19,1068.7098388671875
17_20220830 20,880.85546875
17_20220830 21,854.2049560546875
17_20220830 22,798.909912109375
17_20220830 23,763.6842651367188
17_20220831 00,615.4177856445312
17_20220831 01,603.2703247070312
17_20220831 02,601.4886474609375
17_20220831 03,596.41455078125
17_20220831 04,908.8727416992188
17_20220831 05,1206.5201416015625
17_20220831 06,1180.285400390625
17_20220831 07,1216.2279052734375
17_20220831 08,1465.6507568359375
17_20220831 09,1471.511474609375
17_20220831 10,1472.4532470703125
17_20220831 11,1490.1744384765625
17_20220831 12,1474.0438232421875
17_20220831 13,1495.9169921875
17_20220831 14,1511.34521484375
17_20220831 15,1504.3387451171875
17_20220831 16,1514.5914306640625
17_20220831 17,1511.7628173828125
17_20220831 18,1449.14453125
17_20220831 19,1092.990478515625
17_20220831 20,880.0186767578125
17_20220831 21,856.762451171875
17_20220831 22,791.9583740234375
17_20220831 23,762.2806396484375
18_20220825 00,1016.227294921875
18_20220825 01,1006.4216918945312
18_20220825 02,994.5781860351562
18_20220825 03,960.3717041015625
18_20220825 04,1000.6976318359375
18_20220825 05,1002.6708984375
18_20220825 06,1362.0404052734375
18_20220825 07,1896.3411865234375
18_20220825 08,2207.078125
18_20220825 09,2229.956298828125
18_20220825 10,2219.875
18_20220825 11,2239.23828125
18_20220825 12,2231.23583984375
18_20220825 13,2242.78662109375
18_20220825 14,2216.200439453125
18_20220825 15,2157.01318359375
18_20220825 16,2139.14404296875
18_20220825 17,2097.882080078125
18_20220825 18,1784.505859375
18_20220825 19,1592.0526123046875
18_20220825 20,1324.819091796875
18_20220825 21,1232.47705078125
18_20220825 22,1044.5611572265625
18_20220825 23,1065.4613037109375
18_20220826 00,1006.052734375
18_20220826 01,999.1582641601562
18_20220826 02,1005.22509765625
18_20220826 03,975.4117431640625
18_20220826 04,1003.7940063476562
18_20220826 05,1037.4815673828125
18_20220826 06,1288.52587890625
18_20220826 07,1888.6763916015625
18_20220826 08,2167.201904296875
18_20220826 09,2207.4931640625
18_20220826 10,2233.675048828125
18_20220826 11,2294.46337890625
18_20220826 12,2260.199462890625
18_20220826 13,2369.080322265625
18_20220826 14,2345.452392578125
18_20220826 15,2341.361328125
18_20220826 16,2297.702880859375
18_20220826 17,2182.55126953125
18_20220826 18,1881.8116455078125
18_20220826 19,1700.1907958984375
18_20220826 20,1434.4862060546875
18_20220826 21,1250.6427001953125
18_20220826 22,1146.9329833984375
18_20220826 23,1057.46630859375
18_20220827 00,1022.1160278320312
18_20220827 01,1015.2770385742188
18_20220827 02,1019.751220703125
18_20220827 03,997.7452392578125
18_20220827 04,1004.5641479492188
18_20220827 05,978.9547729492188
18_20220827 06,962.8614501953125
18_20220827 07,1097.4302978515625
18_20220827 08,1074.934814453125
18_20220827 09,1114.756103515625
18_20220827 10,1111.4605712890625
18_20220827 11,1126.564208984375
18_20220827 12,1159.6903076171875
18_20220827 13,1152.3441162109375
18_20220827 14,1186.8349609375
18_20220827 15,1170.0499267578125
18_20220827 16,1167.4844970703125
18_20220827 17,1129.777587890625
18_20220827 18,1034.3397216796875
18_20220827 19,997.8599853515625
18_20220827 20,966.2095336914062
18_20220827 21,944.0675659179688
18_20220827 22,929.811767578125
18_20220827 23,933.0653686523438
18_20220828 00,966.1875
18_20220828 01,974.540283203125
18_20220828 02,979.8672485351562
18_20220828 03,932.5281372070312
18_20220828 04,977.9755249023438
18_20220828 05,979.9495849609375
18_20220828 06,1110.4603271484375
18_20220828 07,1123.4808349609375
18_20220828 08,1082.0767822265625
18_20220828 09,1082.360107421875
18_20220828 10,1097.60595703125
18_20220828 11,1130.1201171875
18_20220828 12,1174.6822509765625
18_20220828 13,1183.4705810546875
18_20220828 14,1238.5858154296875
18_20220828 15,1214.48681640625
18_20220828 16,1218.0111083984375
18_20220828 17,1195.8721923828125
18_20220828 18,1103.474365234375
18_20220828 19,1069.79736328125
18_20220828 20,1007.6786499023438
18_20220828 21,1004.099609375
18_20220828 22,1011.6903076171875
18_20220828 23,978.5244750976562
18_20220829 00,1003.1746215820312
18_20220829 01,1010.8977661132812
18_20220829 02,997.6212768554688
18_20220829 03,956.8492431640625
18_20220829 04,984.8232421875
18_20220829 05,1021.223388671875
18_20220829 06,1281.924560546875
18_20220829 07,1900.6175537109375
18_20220829 08,2021.4197998046875
18_20220829 09,2048.913818359375
18_20220829 10,2124.20166015625
18_20220829 11,2123.419677734375
18_20220829 12,2116.12646484375
18_20220829 13,2130.44580078125
18_20220829 14,2128.697265625
18_20220829 15,2123.8544921875
18_20220829 16,2068.30322265625
18_20220829 17,2064.541015625
18_20220829 18,1677.693115234375
18_20220829 19,1453.30078125
18_20220829 20,1276.2496337890625
18_20220829 21,1142.1815185546875
18_20220829 22,1042.95068359375
18_20220829 23,1006.3046875
18_20220830 00,1016.6338500976562
18_20220830 01,1029.6947021484375
18_20220830 02,1075.3592529296875
18_20220830 03,1014.8084716796875
18_20220830 04,1036.0050048828125
18_20220830 05,1068.1591796875
18_20220830 06,1240.6683349609375
18_20220830 07,1852.8763427734375
18_20220830 08,2116.607177734375
18_20220830 09,2129.850341796875
18_20220830 10,2109.3466796875
18_20220830 11,2111.934814453125
18_20220830 12,2146.98291015625
18_20220830 13,2143.622314453125
18_20220830 14,2131.533447265625
18_20220830 15,2152.4228515625
18_20220830 16,2139.67333984375
18_20220830 17,2110.95947265625
18_20220830 18,1761.4488525390625
18_20220830 19,1536.513671875
18_20220830 20,1289.5919189453125
18_20220830 21,1208.7559814453125
18_20220830 22,1121.23876953125
18_20220830 23,1062.8204345703125
18_20220831 00,1016.6519775390625
18_20220831 01,1015.1082763671875
18_20220831 02,1012.6762084960938
18_20220831 03,980.4110107421875
18_20220831 04,1008.5751953125
18_20220831 05,1009.870361328125
18_20220831 06,1317.0897216796875
18_20220831 07,1879.10986328125
18_20220831 08,2182.866455078125
18_20220831 09,2191.733154296875
18_20220831 10,2180.435791015625
18_20220831 11,2189.854736328125
18_20220831 12,2176.902099609375
18_20220831 13,2182.8349609375
18_20220831 14,2177.514404296875
18_20220831 15,2211.050537109375
18_20220831 16,2208.21875
18_20220831 17,2169.136962890625
18_20220831 18,1775.1839599609375
18_20220831 19,1504.6905517578125
18_20220831 20,1232.99462890625
18_20220831 21,1114.44775390625
18_20220831 22,1013.5413818359375
18_20220831 23,978.6205444335938
19_20220825 00,819.8884887695312
19_20220825 01,831.4485473632812
19_20220825 02,809.6023559570312
19_20220825 03,717.4423217773438
19_20220825 04,714.4525146484375
19_20220825 05,990.9148559570312
19_20220825 06,1307.520751953125
19_20220825 07,1869.9271240234375
19_20220825 08,2273.03515625
19_20220825 09,2525.32275390625
19_20220825 10,2515.154541015625
19_20220825 11,2565.322265625
19_20220825 12,2481.3974609375
19_20220825 13,2591.711181640625
19_20220825 14,2577.64599609375
19_20220825 15,2405.806396484375
19_20220825 16,2419.59033203125
19_20220825 17,2433.299560546875
19_20220825 18,1865.3321533203125
19_20220825 19,1492.3870849609375
19_20220825 20,1374.7457275390625
19_20220825 21,1100.340087890625
19_20220825 22,965.5968627929688
19_20220825 23,852.9993286132812
19_20220826 00,729.3672485351562
19_20220826 01,728.7293090820312
19_20220826 02,730.8033447265625
19_20220826 03,711.7704467773438
19_20220826 04,715.8767700195312
19_20220826 05,968.913330078125
19_20220826 06,1267.1434326171875
19_20220826 07,1756.2059326171875
19_20220826 08,2225.511962890625
19_20220826 09,2491.33740234375
19_20220826 10,2562.039794921875
19_20220826 11,2585.670654296875
19_20220826 12,2516.415283203125
19_20220826 13,2563.7021484375
19_20220826 14,2555.583740234375
19_20220826 15,2481.5859375
19_20220826 16,2440.702392578125
19_20220826 17,2431.630859375
19_20220826 18,1763.40966796875
19_20220826 19,1717.5506591796875
19_20220826 20,1488.9814453125
19_20220826 21,1170.19970703125
19_20220826 22,1040.4197998046875
19_20220826 23,971.3700561523438
19_20220827 00,798.3070068359375
19_20220827 01,787.4422607421875
19_20220827 02,725.4072265625
19_20220827 03,711.7261352539062
19_20220827 04,707.5673828125
19_20220827 05,738.659423828125
19_20220827 06,776.0763549804688
19_20220827 07,935.7967529296875
19_20220827 08,1056.931396484375
19_20220827 09,1223.050048828125
19_20220827 10,1226.3668212890625
19_20220827 11,1189.1856689453125
19_20220827 12,1206.6868896484375
19_20220827 13,1213.82763671875
19_20220827 14,1295.5284423828125
19_20220827 15,1292.48828125
19_20220827 16,1287.227294921875
19_20220827 17,1247.314453125
19_20220827 18,1097.9989013671875
19_20220827 19,1014.1762084960938
19_20220827 20,972.258056640625
19_20220827 21,895.158447265625
19_20220827 22,785.5044555664062
19_20220827 23,751.9607543945312
19_20220828 00,681.8468627929688
19_20220828 01,682.7462158203125
19_20220828 02,689.2022705078125
19_20220828 03,687.4967041015625
19_20220828 04,682.74951171875
19_20220828 05,720.054443359375
19_20220828 06,768.018310546875
19_20220828 07,924.3131713867188
19_20220828 08,1051.260986328125
19_20220828 09,1172.84326171875
19_20220828 10,1179.97021484375
19_20220828 11,1241.1905517578125
19_20220828 12,1262.2921142578125
19_20220828 13,1279.5064697265625
19_20220828 14,1283.3397216796875
19_20220828 15,1320.6566162109375
19_20220828 16,1301.603515625
19_20220828 17,1249.9730224609375
19_20220828 18,1149.27880859375
19_20220828 19,1144.4642333984375
19_20220828 20,1061.646728515625
19_20220828 21,954.2200927734375
19_20220828 22,903.5672607421875
19_20220828 23,870.9741821289062
19_20220829 00,755.3846435546875
19_20220829 01,743.82568359375
19_20220829 02,727.5166625976562
19_20220829 03,690.44287109375
19_20220829 04,703.3684692382812
19_20220829 05,986.2554931640625
19_20220829 06,1264.6187744140625
19_20220829 07,1754.427734375
19_20220829 08,2183.24755859375
19_20220829 09,2409.62158203125
19_20220829 10,2405.908935546875
19_20220829 11,2413.674072265625
19_20220829 12,2395.282958984375
19_20220829 13,2433.309814453125
19_20220829 14,2226.397705078125
19_20220829 15,2402.432861328125
19_20220829 16,2366.20458984375
19_20220829 17,2337.277587890625
19_20220829 18,1721.337890625
19_20220829 19,1353.834716796875
19_20220829 20,1245.0728759765625
19_20220829 21,1061.6650390625
19_20220829 22,941.8263549804688
19_20220829 23,862.2860107421875
19_20220830 00,761.1681518554688
19_20220830 01,764.69091796875
19_20220830 02,758.1804809570312
19_20220830 03,767.4186401367188
19_20220830 04,744.349609375
19_20220830 05,952.5584106445312
19_20220830 06,1312.5985107421875
19_20220830 07,1807.980224609375
19_20220830 08,2261.875244140625
19_20220830 09,2539.158935546875
19_20220830 10,2540.29931640625
19_20220830 11,2521.298583984375
19_20220830 12,2484.015625
19_20220830 13,2547.22314453125
19_20220830 14,2530.59912109375
19_20220830 15,2477.775146484375
19_20220830 16,2476.3642578125
19_20220830 17,2444.31689453125
19_20220830 18,1749.2886962890625
19_20220830 19,1450.856689453125
19_20220830 20,1318.6947021484375
19_20220830 21,1046.976318359375
19_20220830 22,944.4402465820312
19_20220830 23,860.617431640625
19_20220831 00,763.3673706054688
19_20220831 01,757.8917846679688
19_20220831 02,763.83544921875
19_20220831 03,737.4703979492188
19_20220831 04,742.9938354492188
19_20220831 05,946.0922241210938
19_20220831 06,1271.00048828125
19_20220831 07,1759.3077392578125
19_20220831 08,2183.135498046875
19_20220831 09,2489.307373046875
19_20220831 10,2503.767333984375
19_20220831 11,2538.183837890625
19_20220831 12,2530.341064453125
19_20220831 13,2544.430908203125
19_20220831 14,2567.28857421875
19_20220831 15,2527.415771484375
19_20220831 16,2439.9287109375
19_20220831 17,2433.120361328125
19_20220831 18,1759.453125
19_20220831 19,1555.3941650390625
19_20220831 20,1347.45849609375
19_20220831 21,1059.6673583984375
19_20220831 22,973.165771484375
19_20220831 23,850.8134765625
20_20220825 00,984.870849609375
20_20220825 01,978.8657836914062
20_20220825 02,978.0840454101562
20_20220825 03,987.2813110351562
20_20220825 04,983.4223022460938
20_20220825 05,1374.970703125
20_20220825 06,2624.12744140625
20_20220825 07,2817.391845703125
20_20220825 08,3016.818603515625
20_20220825 09,3136.427490234375
20_20220825 10,3278.216796875
20_20220825 11,3234.287109375
20_20220825 12,3221.792236328125
20_20220825 13,3256.62841796875
20_20220825 14,3250.84716796875
20_20220825 15,3250.126220703125
20_20220825 16,3156.512451171875
20_20220825 17,2996.374755859375
20_20220825 18,1791.484619140625
20_20220825 19,1255.096435546875
20_20220825 20,1171.8826904296875
20_20220825 21,1135.6588134765625
20_20220825 22,1055.6885986328125
20_20220825 23,1018.5021362304688
20_20220826 00,977.9491577148438
20_20220826 01,977.7257690429688
20_20220826 02,975.9382934570312
20_20220826 03,980.5099487304688
20_20220826 04,981.376708984375
20_20220826 05,1473.9840087890625
20_20220826 06,2479.081298828125
20_20220826 07,2794.076416015625
20_20220826 08,2987.808349609375
20_20220826 09,3057.05126953125
20_20220826 10,3083.1630859375
20_20220826 11,3104.5009765625
20_20220826 12,3137.146240234375
20_20220826 13,3157.661376953125
20_20220826 14,3159.50732421875
20_20220826 15,3155.7158203125
20_20220826 16,3148.00830078125
20_20220826 17,2938.125244140625
20_20220826 18,1723.2354736328125
20_20220826 19,1262.186279296875
20_20220826 20,1201.828125
20_20220826 21,1099.1025390625
20_20220826 22,1029.9730224609375
20_20220826 23,993.3314208984375
20_20220827 00,968.2239379882812
20_20220827 01,964.5492553710938
20_20220827 02,964.6569213867188
20_20220827 03,966.039306640625
20_20220827 04,964.5221557617188
20_20220827 05,965.2705688476562
20_20220827 06,959.4671630859375
20_20220827 07,908.279052734375
20_20220827 08,844.8656005859375
20_20220827 09,831.159423828125
20_20220827 10,823.5733032226562
20_20220827 11,818.2593383789062
20_20220827 12,813.3723754882812
20_20220827 13,822.0578002929688
20_20220827 14,842.9093627929688
20_20220827 15,876.4158935546875
20_20220827 16,896.1293334960938
20_20220827 17,959.3867797851562
20_20220827 18,977.163330078125
20_20220827 19,988.6702270507812
20_20220827 20,986.3743896484375
20_20220827 21,981.6936645507812
20_20220827 22,969.2440795898438
20_20220827 23,957.4653930664062
20_20220828 00,956.78955078125
20_20220828 01,954.0446166992188
20_20220828 02,953.5664672851562
20_20220828 03,954.7750854492188
20_20220828 04,957.49755859375
20_20220828 05,957.4846801757812
20_20220828 06,945.897216796875
20_20220828 07,918.58203125
20_20220828 08,900.9512939453125
20_20220828 09,845.6649780273438
20_20220828 10,826.00048828125
20_20220828 11,805.1061401367188
20_20220828 12,816.9520263671875
20_20220828 13,834.81640625
20_20220828 14,845.9520874023438
20_20220828 15,870.8538208007812
20_20220828 16,906.9869384765625
20_20220828 17,973.4750366210938
20_20220828 18,986.443115234375
20_20220828 19,1000.60693359375
20_20220828 20,988.5753784179688
20_20220828 21,986.3663330078125
20_20220828 22,984.5900268554688
20_20220828 23,968.5966186523438
20_20220829 00,968.825927734375
20_20220829 01,967.6041259765625
20_20220829 02,963.968505859375
20_20220829 03,964.8515014648438
20_20220829 04,1080.4024658203125
20_20220829 05,1629.2899169921875
20_20220829 06,2618.322021484375
20_20220829 07,2898.4814453125
20_20220829 08,3047.442626953125
20_20220829 09,3101.349853515625
20_20220829 10,3096.610107421875
20_20220829 11,3100.81103515625
20_20220829 12,3126.732421875
20_20220829 13,3134.14453125
20_20220829 14,3121.45166015625
20_20220829 15,3138.308837890625
20_20220829 16,3108.87939453125
20_20220829 17,3116.89697265625
20_20220829 18,1808.08935546875
20_20220829 19,1215.4412841796875
20_20220829 20,1170.9478759765625
20_20220829 21,1135.5103759765625
